ITEM_CATEGORY_NAME,ITEM_SUBCATEGORY_NAME,ITEM_CLASS_NAME,PRODUCT_COUNTRY_ORIGIN_NAME,PRODUCT_SKU_NO,PRODUCT_LONG_NAME,PRODUCT_BASE_UPC_NO,PRODUCT_LITRES_PER_CONTAINER,PRD_CONTAINER_PER_SELL_UNIT,PRODUCT_ALCOHOL_PERCENT,PRODUCT_PRICE,SWEETNESS_CODE
Spirits,Gin,Dry Gin,UNITED STATES OF AMERICA,66770,ARTINGSTALL - GIN,85254601562,0.75,1,42,48.97,NA
Wine,Portugal Wine,Portugal Red Wine,PORTUGAL,104579,LISBOA RED BLEND - CASA SANTOS LIMA,626990377108,3,1,13,34.99,0
Wine,Chile Wine,Chile White Wine,CHILE,118813,SAUVIGNON BLANC - CHILICIOUS,7804350007442,0.75,1,12,7.97,1
Wine,France Wine,France Red Wine,FRANCE,178070,ST JULIEN - CHATEAU BEYCHEVELLE 2017,626990465430,0.75,1,13,170,NA
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,204407,BARKERVILLE - SLUICE JUICE PALE ALE TALL CAN,816052000383,0.473,4,5,13.49,NA
Wine,France Wine,France Rose Wine,FRANCE,360073,CEVENNES ROSE - LES FLEURS DU MAL,3495864011212,0.75,1,13,16.99,0
Spirits,Vodka,Straight Vodka,CANADA,635219,ALBERTA PURE - PET,777680015142,0.75,1,40,21.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,50453,G AND W - NUTRL7 VODKA SODA MIXED PACK CAN,628055589549,0.355,12,7,23.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,79200,MIKE'S - HARD BLUE FREEZE CAN,62067379512,0.355,6,5,12.79,NA
Spirits,Vodka,Straight Vodka,FINLAND,114967,FINLANDIA,6412709021103,1.75,1,40,51.99,NA
Spirits,Grape and Fruit Brandy,Eau de Vie,SERBIA,183913,BOGDANOVIC - STARA SOKOLOVA OLD FALCONS PLUM BRANDY,8600101730046,0.7,1,40,37.49,NA
Spirits,Vodka,Straight Vodka,CANADA,205575,SMIRNOFF - BLUE LABEL,776103000482,0.75,1,50,24.99,NA
Wine,France Wine,France White Wine,FRANCE,224431,CHABLIS GRAND CRU MOUTONNE - BICHOT DOM LONG DEPAQUIT 2016,87113112059,0.75,1,12.5,175.99,0
Wine,France Wine,France Champagne Wine,FRANCE,508614,VEUVE CLICQUOT - VINTAGE BRUT 2012,3049614050411,0.75,1,12,105.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,6935,PUGLIA NERO DI TROIA - TORRE VENTO TORRE DEL FALCO,8015393001017,0.75,1,13,19.99,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,26498,YELLOW DOG BREWING - HIGH 5 HAZY IPA CAN,626990237457,0.473,4,6.8,13.29,NA
Wine,Italy Wine,Italy Red Wine,ITALY,39800,BAROLO - DAMILANO CANNUBI 2013,8023587167159,0.75,1,14,119.99,0
Wine,France Wine,France Red Wine,FRANCE,155689,CHATEAU CHEVAL BLANC 2009,,0.75,1,13,2000,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,189843,TWA DOGS - THE DOG PACK PREMIUM 8-PACK CAN MIXER,626990322313,0.473,8,5.93,22.29,NA
Wine,Italy Wine,Italy Red Wine,ITALY,222433,TOSCANA - SAN FABIANO CALCINAIA CASA BOSCHINO ORGANIC 2016,8025205000350,0.75,1,14,19.99,0
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,233155,CALIFORNIA WHITE - CARLO ROSSI FRUITY WHITE,85000007013,1.5,1,9,13.99,2
Wine,Canada - BC,Canada - BC White Wine,CANADA,390328,QUAILS GATE - OPTIMA BOTRYTIS AFFECTED 2019,778856319095,0.375,1,11,34.99,10
Spirits,Vodka,Flavoured Vodka,POLAND,462440,ZUBROWKA - BISON GRASS,5900343003520,0.75,1,40,25.49,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,845552,RIGAMAROLE - WHITE,776545996015,0.75,1,12,13.99,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,945543,LABATT - KOKANEE CAN,62067374371,0.355,15,5,25.49,NA
Wine,France Wine,France White Wine,FRANCE,26951,SAINT ROMAIN CHARDONNAY - CLOS DU MOULIN AUX MOINES 2014,795898009371,0.75,1,12,64.99,0
Wine,France Wine,France Red Wine,FRANCE,103156,PAUILLAC - CHATEAU DUHART MILON 2017,626990454083,0.75,1,13,160,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,109713,ABERFELDY - EXCEPTIONAL CASK 24 YO,80480985196,0.75,1,53.9,389,NA
Wine,France Wine,France Red Wine,FRANCE,130573,CHATEAU RAUZAN SEGLA 2016,,0.75,1,13,180,NA
Wine,Italy Wine,Italy Rose Wine,ITALY,176716,MARCHE ROSATO - FAZI BATTAGLIA,632741127076,0.75,1,13,13.97,0
Wine,France Wine,France Red Wine,FRANCE,199576,L'ESPRIT DE CHEVALIER ROUGE 2016,3760115296817,0.75,1,13,60,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,224499,GLEN GRANT - 12 YEAR OLD,721059002349,0.75,1,43,54.99,NA
Wine,France Wine,France Red Wine,FRANCE,229810,CHATEAU POUJEAUX 2016,714153224168,0.75,1,13,70,NA
Wine,Italy Wine,Italy White Wine,ITALY,537597,PINOT GRIGIO TERRE DI CHIETI -  ZACCAGNINI TRALCETTO 2018,8028938090452,0.75,1,12.5,19.99,0
Spirits,Vodka,Straight Vodka,FRANCE,588467,GREY GOOSE,80480280178,0.05,1,40,5.49,NA
Spirits,Rum,Spiced Rum,UNITED STATES OF AMERICA,786988,SAILOR JERRY - SPICED NAVY,83664864461,0.75,1,46,30.99,0
Wine,France Wine,France Red Wine,FRANCE,178338,ST JULIEN - CHATEAU LANGOA BARTON 2017,3660327021712,0.75,1,13,110,NA
Wine,Italy Wine,Italy Red Wine,ITALY,186554,BRUNELLO DI MONTALCINO - COSTANTI 2012,626990215431,1.5,1,14,229.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,377846,BAROLO RISERVA - GEMMA GIBLIN 2006,8028341000208,0.75,1,14,47.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,583369,VENETO APPASSIMENTO - MASI BROLO CAMPOFIORIN ORO 2016,8002062001546,0.75,1,14.18,29.99,0
Wine,France Wine,France White Wine,FRANCE,692178,CHABLIS 1ER LES LYS - DOMAINE WILLIAM FEVRE 2015,3443620007764,0.75,1,13.5,72.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,755165,BAROLO - CHIARA BOSCHIS CANNUBI 2016,8059070321098,0.75,1,14,155.99,0
Wine,France Wine,France White Wine,FRANCE,898437,Y DE CHATEAU D'YQUEM 2014,626990257981,0.75,1,14,309.99,1
Wine,France Wine,France White Wine,FRANCE,13555,BOURGOGNE CHARDONNAY - BERNARD MILLOT 2018,3760163359076,0.75,1,13,39.99,NA
Wine,France Wine,France Red Wine,FRANCE,27695,PAUILLAC - CHATEAU MOUTON ROTHSCHILD 2015,714153237151,0.75,1,13,1200,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,98424,GRENACHE SHIRAZ MOURVEDRE - PENFOLDS BIN 138 2017,9310297014965,0.75,1,14.5,42.97,0
Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,138503,SAUVIGNON BLANC - ASTROLABE PROVINCE MARLBOROUGH 2019,9421019370020,0.75,1,13.5,23.49,0
Spirits,Whisky,Canadian Whisky,CANADA,144860,J.P. WISER'S - 15 YR OLD,48415540346,0.75,1,40,44.49,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,155570,RED TRUCK - HARD DAY IPA TALL CANS,858054001661,0.473,1,6.3,2.29,NA
Wine,Italy Wine,Italy Red Wine,ITALY,167282,BAROLO RISERVA - AZELIA BRICCO VOGHERA 2007,8032804341845,0.75,1,14.5,255.99,0
Wine,France Wine,France Red Wine,FRANCE,220093,COTE ROTIE - E GUIGAL LA LANDONNE 2014,808755019052,0.75,1,14.4,500,0
Wine,France Wine,France Champagne Wine,FRANCE,593434,MICHEL LORIOT - BLANC DE NOIRS AUTHENTIC MEUNIER BRUT,626990195955,0.75,1,12,58.99,0
Wine,France Wine,France White Wine,FRANCE,684282,PULIGNY MONTRACHET 1ER CRU COMBETTES - DOM JACQUES PRIEUR 09,3760155253238,0.75,1,13.5,135.99,0
Wine,France Wine,France Red Wine,FRANCE,943431,CHATEAU LAFITE ROTHSCHILD 2013,,0.75,1,13,1200,0
Wine,Italy Wine,Italy Red Wine,ITALY,962514,TOSCANA - SAN GUIDO GUIDALBERTO 2018,84692492053,1.5,1,14.5,155.99,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,17095,CABERNET SHIRAZ - MAJELLA THE MUSICIAN COONAWARRA 2016,9331138000572,0.75,1,14.5,17.99,0
Wine,France Wine,France Sparkling Wine,FRANCE,26149,CATTIN SAUVAGE - CREMANT D'ALSACE BRUT ORGANIC,3488330007017,0.75,1,12,26.99,0
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,44647,MIKE'S HARD - BLUE FREEZE FROZEN,62067382888,0.296,1,5,3.69,NA
Spirits,Vodka,Flavoured Vodka,FRANCE,48009,GREY GOOSE - LE CITRON,83089570008,0.75,1,40,49.99,NA
Wine,France Wine,France Champagne Wine,FRANCE,69235,KRUG - VINTAGE 2006,626990432029,0.75,1,12,396.99,0
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,92899,BOOKER'S LITTLE BOOK - CHAPTER 04,80686011293,0.75,1,61.3,184.99,NA
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,93586,LIGHTHOUSE - STRAWBERRY RHUBARB AMERICAN WHEAT,628216000715,0.65,1,5.5,5.69,NA
Wine,France Wine,France Rose Wine,FRANCE,107967,MEDITERRANEE - MAISON NO 9 ROSE,818252020901,0.75,1,12.5,29.99,0
Wine,Italy Wine,Italy White Wine,ITALY,160317,TREBBIANO CHARDONNAY RUBICONE - DONINI,8000160615276,1,1,12,8.99,0
Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,170785,CHARDONNAY - NAUTILUS ESTATE MARLBOROUGH 2018,9416827006018,0.75,1,13.5,32.99,0
Spirits,Tequila,Gold Tequila,MEXICO,173107,REY SOL - EXTRA ANEJO 6 YEAR,750175503027,0.75,1,40,500,NA
Wine,France Wine,France Red Wine,FRANCE,178330,ST JULIEN - CHATEAU LEOVILLE BARTON 2017,626990465515,0.75,1,13,170,NA
Wine,Spain Wine,Spain Sparkling Wine,SPAIN,192765,VILLA CONCHI - CAVA BRUT SELECCION,8437012435285,0.75,1,11.5,17.99,0
Wine,Spain Wine,Spain Red Wine,SPAIN,214817,RIOJA RESERVA - MARQUES DE RISCAL 2016,8410869450014,0.75,1,14,31.99,0
Spirits,Other Spirits,Moonshine Spirits,UNITED STATES OF AMERICA,271379,OLE SMOKY - APPLE PIE MOONSHINE 70 PROOF MINATURE,856011004151,0.05,1,35,5.49,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,408666,CEDARCREEK - MERLOT 2017,778913031533,0.75,1,12.5,20.99,0
Beer,Import Beer,Europe Beer,DENMARK,696773,FAXE AMBER LAGER TALL CAN,5741000110324,0.5,1,5,1.79,NA
Wine,Chile Wine,Chile White Wine,CHILE,741272,SAUVIGNON BLANC - SANTA CAROLINA RESERVA LEYDA,7804350596366,0.75,1,13.5,13.99,0
Wine,France Wine,France White Wine,FRANCE,816223,ERMITAGE BLANC - DOM PHILLIPE & VINCENT JABOULET 09,854555001841,0.75,1,14,109.99,0
Wine,Spain Wine,Spain Red Wine,SPAIN,847533,PRIORAT - SCALA DEI CARTOIXA 2016,640390000015,0.75,1,14.5,58.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,888990,PACIFIC WESTERN - CARIBOO MALT CAN,774558002853,0.355,6,8,7.79,NA
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,FRANCE,15693,PASTIS DE MARSEILLE 45 - RICARD,3163937836009,0.75,1,45,29.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,UNITED KINGDOM,59530,BOMBAY - GIN AND TONIC CAN,80480986155,0.25,4,5.9,10.99,NA
Spirits,Tequila,Blanco/Silver Tequila,MEXICO,77321,DON JULIO - BLANCO,674545000001,0.75,1,40,76.49,NA
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,143479,MAKER'S MARK,85246185001,0.375,1,45,22.99,NA
Wine,France Wine,France Red Wine,FRANCE,178059,MARGAUX - CHATEAU BOYD CANTENAC 2017,3609050848050,0.75,1,13,100,NA
Wine,France Wine,France Red Wine,FRANCE,183660,ST JULIEN - CHATEAU LEOVILLE POYFERRE 2010,626990386278,0.75,1,13.5,385.99,0
Spirits,Whisky,Canadian Whisky,CANADA,215038,GIBSONS FINEST STERLING,83664870356,1.75,1,40,59.99,NA
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,223517,ORPHAN BARREL - RHETORIC 24YO,82000786740,0.75,1,45.4,199.97,NA
Wine,France Wine,France Red Wine,FRANCE,234383,GEVREY CHAMBERTIN VIEILLES VIGNES - GEANTET PANSIOT 2018,3760163355627,0.75,1,13,125.99,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,241927,SAWMILL CREEK - SAUVIGNON BLANC,63657000816,1.5,1,12,14.99,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,285544,SHIRAZ CABERNET SAUVIGNON - PENFOLDS KOONUNGA HILL,9310297010905,0.75,1,14.5,17.49,0
Wine,Italy Wine,Italy Red Wine,ITALY,311555,BARBERA D'ALBA - BATASIOLO,632738100068,0.75,1,14,16.99,0
Wine,France Wine,France Red Wine,FRANCE,319046,CORBIERES BOUTENAC - GERARD BERTRAND CHAT. DE VILLEMAJOU 11,3514123103359,0.75,1,15,52.97,0
Spirits,Vodka,Straight Vodka,CANADA,477893,POLAR ICE,48415411301,0.375,1,40,11.49,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,112014,STEAMWORKS - TROPICAL TART ALE TALL CAN,185902002755,0.473,1,5,2.99,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,119529,CABERNET SHIRAZ - SHOT IN THE DARK,9337739000041,0.75,1,14.5,12.49,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,128229,AUCHENTOSHAN - 1988 PX,5010496005132,0.75,1,49.7,689.99,NA
Wine,France Wine,France White Wine,FRANCE,132498,ARDECHE CHARDONNAY - LOUIS LATOUR,3566921000101,0.75,1,13,18.99,0
Wine,France Wine,France White Wine,FRANCE,147090,SAUTERNES & BARSAC - CHATEAU ARMAJAN DES ORMES 2016,3419466197693,0.375,1,13.5,30.99,10
Spirits,Asian Spirits,China Spirits,CHINA,165112,HAPPII,6921093098719,0.375,1,34,10.99,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,173696,BRUICHLADDICH - OCTOMORE 10.1,5055807412322,0.75,1,59.8,229.99,NA
Wine,Argentina Wine,Argentina Rose Wine,ARGENTINA,237245,ARGENTINA ROSE - AMENNI,7790314062322,0.75,1,11.7,6.97,1
Wine,Chile Wine,Chile Red Wine,CHILE,278416,CABERNET SAUVIGNON - CONCHA Y TORO CASILLERO DEL DIABLO,7804320303178,0.75,1,12,14.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,530725,TINHORN CREEK - MERLOT 2018,624802971056,0.75,1,13.7,24.49,0
Wine,Italy Wine,Italy Sparkling Wine,ITALY,580993,BOTTEGA - MOSCATO PETALO IL VINO DELL'AMORE,8005829220648,0.75,1,6.5,17.99,5
Spirits,Grape and Fruit Brandy,Cognac,FRANCE,612572,MARTELL - VS SINGLE DISTILLERY FINE COGNAC,80432400814,0.75,1,40,64.99,NA
Spirits,Other Spirits,Moonshine Spirits,UNITED STATES OF AMERICA,673137,OLE SMOKY - APPLE PIE MOONSHINE,856011004007,0.75,1,20,31.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,7699,WHITE CLAW - BLACK CHERRY CAN,779469600051,0.355,6,5,13.29,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,45096,CABERNET SAUVIGNON BLEASDALE MULBERRY TREE LANGHORNE CR 2018,9316475001918,0.75,1,14,17.97,0
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,59366,BEACH BUM - LEMON COCONUT CAN,57496011829,0.355,6,5,11.49,NA
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,187388,RAVENS BREWING COMPANY - HOT CHOCOLATE PORTER TALL CAN,628451651314,0.473,4,6,13.49,NA
Wine,Italy Wine,Italy Red Wine,ITALY,287243,CHIANTI CLASSICO GRAN SELEZIONE - FELSINA COLONIA,726452013497,0.75,1,14,230.99,0
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,411447,LABATT - BUSCH  CAN,62067318375,0.355,15,4.7,19.99,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,508135,COPPER MOON - SAUVIGNON BLANC,48162012462,0.75,1,12.5,9.99,1
Spirits,Whisky,Irish Whiskey,IRELAND,928374,JAMESON - IRISH,5011007017552,1.14,1,40,49.99,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,98660,BRUICHLADDICH - PORT CHARLOTTE ISLAY BARLEY 2012,5055807412384,0.7,1,50,99.99,NA
Spirits,Grape and Fruit Brandy,Armagnac,FRANCE,113050,MARCEL TREPOUT ET FILS 1981,3562120813047,0.7,1,42,169.99,NA
Wine,Fortified Wine,Port Wine,PORTUGAL,121749,TAYLOR FLADGATE - 10 YEAR OLD TAWNY,5013626111284,0.75,1,20,39.99,10
Wine,Canada - BC,Canada - BC Red Wine,CANADA,171666,THE AUDACITY OF THOMAS G. BRIGHT - CABERNET MERLOT 2018,63657039915,0.75,1,14.5,17.99,0
Wine,France Wine,France White Wine,FRANCE,177995,SAUTERNES - CHATEAU DOISY-VERDINES 2017,3277038397557,0.375,1,13,50,NA
Spirits,Asian Spirits,China Spirits,CHINA,202835,YELLOW CRANE TOWER - 135,6935094812502,0.5,1,52,18.99,NA
Wine,France Wine,France Red Wine,FRANCE,360115,CLOS VOUGEOT - THIBAULT LIGER BELAIR 2014,795898007605,0.75,1,13.5,379.99,0
Wine,France Wine,France Red Wine,FRANCE,536508,COTES DU RHONE - LES DAUPHINS RESERVE,3179077470195,0.75,1,13,16.99,0
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,7880,JOHNNIE WALKER - 12 YEAR OLD BLACK LABEL,622153629046,0.75,1,40,59.99,NA
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,112370,GRANT'S - SHERRY CASK 8 YO,5010327154510,0.75,1,40,41.99,NA
Wine,France Wine,France White Wine,FRANCE,119795,MEURSAULT 1ER LES CHARMES DESSUS - CHATEAU DE MEURSAULT 2015,3661400365051,1.5,1,13.5,389.99,0
Wine,France Wine,France Red Wine,FRANCE,630988,VOSNE ROMANEE 1ER CLOS DE REAS MONOPOLE - DOM MICHEL GROS 12,626990238065,0.75,1,13,149.99,0
Wine,Sake,Japan Sake,JAPAN,656777,SAKEHITOSUJI JUNMAI GINJO SAKE - KINREI,4985570102148,0.72,1,15.5,38.49,0
Wine,France Wine,France Champagne Wine,FRANCE,660555,BOLLINGER - R.D. CRYSTAL SET 1988,3052853081702,1.5,1,12,9500,0
Wine,Italy Wine,Italy Red Wine,ITALY,675165,BAROLO - G.D. VAJRA BAUDANA,695798050926,0.75,1,13.5,98.99,0
Wine,France Wine,France Red Wine,FRANCE,39909,GIGONDAS - CHATEAU DE SAINT COSME 2018,3483811000082,0.75,1,15,69.97,0
Wine,Germany Wine,Germany White Wine,GERMANY,41756,RIESLING - LEITZ DRAGON STONE RHEINGAU 2018,4260040552648,0.75,1,10,22.99,0
Wine,China Wine,China Red Wine,CHINA,91994,SHANDONG - DOMAINE DE LONG DAI QUI SHAN VALLEY 2017,6972506120022,0.75,1,13.5,875,0
Spirits,Vodka,Flavoured Vodka,FRANCE,93156,CIROC - SUMMER CITRUS,88076185401,0.75,1,35,48.99,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,111664,PHANTOM CREEK ESTATES - KOBAU VINEYARD MERLOT 2017,626990393122,0.75,1,14.5,83.99,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,172825,SHIRAZ - FULLGLASS WINES SKULLS 2017,811676000863,0.75,1,14.9,19.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,206201,JACKSON TRIGGS PROPRIETOR'S SELECTION PINOT GRIGIO,63657011836,0.75,1,12,8.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,214759,MACALLAN - TRIPLE CASK 18 YEAR OLD,812066021970,0.75,1,43,379.99,NA
Wine,Italy Wine,Italy Sparkling Wine,ITALY,223407,LA JARA - PROSECCO BRUT ORGANIC VEGAN,8033976832032,0.75,1,11,16.99,1
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,255860,CABERNET SAUVIGNON - ROBERT MONDAVI PRIVATE BOURBON BARREL,86003780217,0.75,1,14.5,17.99,0
Wine,France Wine,France Rose Wine,FRANCE,410597,PROVENCE ROSE - HECHT AND BANNIER 2014,3760108240872,0.75,1,12.5,26.99,0
Wine,France Wine,France Red Wine,FRANCE,556662,CHAMBERTIN CLOS DE BEZE - BOUCHARD PERE 2015,3337690171329,0.75,1,13,415.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,678656,PITTYVAICH - 25 YEAR OLD,5000281041995,0.75,1,49.9,499.99,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,26235,SMALL MERCY UPBEAT WHITE,48162017290,0.75,1,12,9.99,2
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,86213,TOBERMORY - 12 YO,5029704219582,0.75,1,46.3,96.99,NA
Wine,France Wine,France Red Wine,FRANCE,119592,PAUILLAC - CHATEAU LAFITE ROTHSCHILD 2009,626990299882,0.75,1,13.5,2600,0
Wine,France Wine,France Red Wine,FRANCE,217051,MARGAUX - CHATEAU BRANE CANTENAC 2017,626990466192,0.75,1,13,150,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,280644,CALIFORNIA RED - CARLO ROSSI,85000006993,3,1,12,25.99,1
Wine,France Wine,France Red Wine,FRANCE,739615,CHATEAU BRANAIRE DUCRU 2014,714153211144,0.75,1,13,95,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,806588,GRENACHE SHIRAZ MOURVEDRE - TORBRECK OLD VINES BAROSSA 2016,9333343001085,0.75,1,15,28.99,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,927228,RICKARD'S - RED,56327672536,0.341,6,5.2,11.29,NA
Wine,Fortified Wine,Sherry Wine,SPAIN,73452,CROFT - ORIGINAL PALE CREAM,8410005421052,0.75,1,17.5,17.49,6
Wine,Spain Wine,Spain Sparkling Wine,SPAIN,74757,FREIXENET - CAVA CARTA NEVADA SEMI SECO,8410036002015,0.75,1,12,15.49,1
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,173123,SHIRAZ - SELAKS TASTE COLLECTION PEPPER AND SPICE,9415516400984,0.75,1,13,14.99,1
Wine,Canada - BC,Canada - BC Red Wine,CANADA,251835,GRAY MONK - PINOT NOIR 2019,778829111213,0.75,1,12.4,19.99,1
Wine,France Wine,France White Wine,FRANCE,363531,CHATEAU CHEVAL BLANC 2014,,0.75,1,13,1200,0
Wine,Fortified Wine,Port Wine,PORTUGAL,31462,CARVALHAS - VERY OLD TAWNY MEMORIES FROM THE 19TH CENTURY,626990276685,0.75,1,19.5,4200,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,38305,JURA - 12 YEARS OLD OLD PARTICULAR ELEMENTS SERIES DOUGLAS L,5014218813722,0.7,1,53.7,144.99,NA
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,52811,BLANTON'S - ORIGINAL,80244002039,0.75,1,46.5,109.99,NA
Wine,Australia Wine,Australia Rose Wine,AUSTRALIA,73687,ROSE - 19 CRIMES,89819724703,0.75,1,13,12.97,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,75443,BUNNAHABHAIN - 40 YEAR OLD 1979 CASK 6508 LMDW ARTIST #9,3700597343180,0.7,1,46.7,2875,NA
Wine,France Wine,France White Wine,FRANCE,83431,BOURGOGNE ALIGOTE - DOMAINE DANIEL RION 2018,3416110172204,0.75,1,13,25.99,0
Wine,France Wine,France Red Wine,FRANCE,89337,ARBOIS POULSARD ROUGE - DOMAINE ROLET 1990,,1.5,1,13,85.99,0
Wine,Sake,Japan Sake,JAPAN,119084,DEWAZAKURA AWA SAKE,4972009002803,0.72,1,13,108.99,0
Beer,Import Beer,Europe Beer,CZECH REPUBLIC,127282,BARON BOHEMIAN TMAVY LEZAK,8594010300042,0.5,1,4.7,2.19,NA
Wine,Italy Wine,Italy Red Wine,ITALY,331652,MONTEPULCIANO D'ABRUZZO - TOLLO COLLE SECCO RUBINO,8002001047086,0.75,1,13.5,14.99,0
Wine,France Wine,France White Wine,FRANCE,359844,CHABLIS - LA CHABLISIENNE LA PIERRELEE 2015,3333241100169,0.75,1,12.5,32.99,0
Beer,Import Beer,Mexico And Caribbean Beer,MEXICO,415661,SOL,7501049936945,0.33,6,4.5,13.99,NA
Wine,France Wine,France Red Wine,FRANCE,476846,COTES DU RHONE - CHAPOUTIER BELLERUCHE 2019,3391181110136,0.75,1,14,19.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,543876,JACKSON TRIGGS - RESERVE MERLOT,63657005613,0.75,1,13,13.99,0
Wine,Fortified Wine,Vermouth Wine,FRANCE,656876,NOILLY PRAT - EXTRA DRY,80480002176,0.75,1,18,13.49,2
Wine,Italy Wine,Italy Red Wine,ITALY,665000,BRUNELLO DI MONTALCINO - SAN FILIPPO LE LUCERE RISERVA 2015,8032979120894,0.75,1,15,259.99,0
Wine,Chile Wine,Chile Red Wine,CHILE,761205,PINOT NOIR - UNDURRAGA GRAN RESERVA SIBARIS LEYDA VALLEY,7804315304722,0.75,1,13.5,16.49,0
Wine,France Wine,France Red Wine,FRANCE,822809,BOURGOGNE GAMAY - LOUIS LATOUR 2018,26861100727,0.75,1,13,25.99,0
Wine,France Wine,France Rose Wine,FRANCE,823526,ROSE D' ANJOU - LES LEGERIENS 2019,185961001133,0.75,1,12,19.99,1
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,43594,NAPA VALLEY RED - PRECISION WINE TECHNIQUE STAG'S LEAP 2018,706098050070,0.75,1,15,28.99,0
Wine,France Wine,France Red Wine,FRANCE,117882,PESSAC-LEOGNAN - CHATEAU SMITH HAUT LAFITTE ROUGE 2017,3438081117015,0.75,1,13,225,NA
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,123329,ELMER T. LEE - 100 YEAR TRIBUTE BOURBON,80244005023,0.75,1,50,224.99,NA
Wine,France Wine,France White Wine,FRANCE,207776,BARSAC - CHATEAU DOISY DAENE 2017,3760021821073,0.375,1,13,50,NA
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,212718,MAKER'S MARK PRIVATE SELECT,85246500460,0.75,1,55.2,84.99,NA
Wine,France Wine,France White Wine,FRANCE,215679,SAINT VERAN - DOMAINE DE LA DENANTE 2017,626990343028,0.75,1,13,29.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,283648,BARDOLINO - MONTE DEL FRA,838547000180,0.75,1,12.5,16.99,0
